J:Number	R	1* M	1* M	1* M	1* M	1* M	1* M	1* M	1* M	1* M	1* M	1* M	2* M	2* M	2* M	2* M	2* M	2* M	2* M	2* M	2* M	2* M	2* M	2* M	2* M	1* M Allele	1* M Allele	1* M Allele	2* M Allele	2* M Allele	2* M Allele
52159		Rasgrf1																								
52162		H19	Igf2																							
52164		Ptprc	Lck																							
52165		Ntrk2	Ntrk3																							
52170		Loxl	Col3a1																							
52172		Drd2																								
52173		Prph2	Rom1																							
52174		Csfmr	Csfm	Rora																						
52175		Npy	Crh	Lep																						Lep<ob>
52177	R	Cish	Cish2	Cish3	Cish7																							
52179		Ebf	Igb																									
52181		Dmd	Clcn1																							Dmd<mdx>	Clcn1<adr>	
52182		Dmd	Clcn1																							Dmd<mdx>	Clcn1<adr>	
52183		a																								A<wj>	A<y>	a
52184		Cyp1a2											Cyp2e1															
52185		B2m																										
52186		Atp2a2																										
52187		Tcfec																										
52188		Cnr1																										
52190		Pdcd6ip																										
52191		Rhl1																										
52192		Oc90																										
52193		Dyrk1b																										
52194		Bub1	Bub1b																									
52195		Api6																										
52196		Cds2																																
52197		Hdac4	Hdac5																															
52198		Gox1																																
52199		Mab21l1																																
52201	R	Tnfrsf1a	Tnfrsf1b	Traf1	Traf2	Tradd	Fadd	Daxx																										
52202	R	Apc	Trp53	Nf1	Pten	Rb1	Cdkn2a	Brca1	Wt1				Nf2	Brca2	Vhlh																			
52203		Ryk																																
52205	R	Igf2	H19	Ins2	Mest	Igf2r	Mash2	Snrpn																										
52206	R	Bmp4	Nodal	Gsc	Hesx1	Otx2	Hexa	Wnt1	iv				Pitx2																					
52207		Shh											Gli	Ptch																				
52208		Rarg											T	Wnt3a	Cdx4	Cyp26																		
52209		Agrn																																
52210		Pax6																																
52211		Ppp1cc											Ppp1ca																					
52212		Pmx1	S8										Msx1	Msx2	Bmp4																			
52213		Mmp2	Mmp9										Dmd																Dmd<mdx>					
52214		Dnmt																																
52215		Hba	Hba-x	Hba-a1	Hba-a2	Hbb	Hbb-y	Hbb-bh1	Hbb-b1	Hbb-b2			Hbb-ar																					
52215		Mmp9	Cd44																															
52218		T											Ebaf	Leftb	nodal																			
52220		Pax4	Pax6																															
52221		Tgfb2											Tgfb1	Tgfb3																				
52223		Fast2											Madh2	Madh4																				
52224		Rac1																																
52225		Gc																																
52226		Gucy2e											Guca1a	Guca1b																				
52227	R	H2	H2-D	H2-K	H2-L	H2-M3	H2-Q	H2-T	Hfe	Fcgrt	Cd1																							
52228		Pik3r1											Btk																Btk<xid>					
52229		Pik3r1											Btk	Rag2																				
52230	R	Bcl2											Bcl2l	Bcl2l	Bcl2l2	Bcl2a1a	Mcl1	Bad	Bak	Bax	Bid	Bid3	Bim	Biklk	Bnip3									
52231	R	Naip1	Naip2	Naip3	Naip4	Naip5	Naip6	Api1	Api2	Api3	Api4	Bruce	Naip-rs3	Naip-rs5	Naip-rs6																			
52232	R	Natm1	Dapk3	Ctsd																														
52236	R	Kras2											Trp53	Ccnd1	Cdkn2a	Cdkn2b				
52241		Agt																		
52242		Dbnl																		
52243		Prkmk7											Serk1							
52247		Dlx3																		
52248		Dmd	Myod1																	
52251		Adprp	Atm																	
52256		Sod1											Gria2							
52257		Avdp																		
52262		Itgb3																		
52263		Nos3																		
52269		Lama2											Vcam1	Icam1	Itga4	Lama1	Lama4	Lama5	Fn1	Tnc
52275		Snta1											Nos1							
52278		Rxra	Rxrb																	
52279		Hoxa9	Hoxb9	Hoxd9																
52281		Rho																		
52283		Planh2	Planh1													
52284		Ret	Rpe65										Tyrp1-rs1			
52286		Cebpb														
52289		Tcf7l2														
52290		Ptgds														
52294		hph1	Gch													
52297		Glur4														
52299		Tcra	Tcrb										Il2ra			
52300		Mif											Tnf	Il6	Il10	
52302		Sprr2a	Sprr2b	Sprr2c	Sprr2d	Sprr2e	Sprr2f	Sprr2g	Sprr2h				Sprr2i	Sprr2j	Sprr2k	Sprr2
52304	R	Tcf1														
52305		Nog	Bmp4	Shh												
52306		Reln														
52309		Hrh1														
52311		Gm2a	Hexa	Hexb												
52312		Dncic1	Dncic2													
52312	R	Hexa	Galc	Smpd1	m6pr																					
52315	R	Aqp1	Aqp2	Aqp3	Aqp4	Aqp5	Aqp6	Aqp7	Aqp8																	
52317		Igh-Ia																								
52318		Igh-Ia																								
52319		Icam1	Itgb2																							
52322		Agtr1a																								
52323		Ptgerep3																								
52329		Prnp																								
52331		Pecam	Icam1																							
52336		Nramp1																								
52337		H2																								
52341		Nos3																								
52346		Ftzf1																								
52347	R	Ube2b											Ube2a	Gja4	Clgn	Crem	Dazla									
52348	R	Inha	Gnrh																							Gnrh<hpg>
52350		Drd1a																								
52363		Rhag	Rhl1												
52364		Muc2													
52368		Eya4													
52369		Tnfsf11													
52371	R	Casp1	Casp11	Casp12	Casp2	Casp3	Casp7	Casp8	Casp9						
52372	R	Cftr													
52377		wnt1													
52379		Igh-6													
52380		Cish2	Cish7										Jak1	Jak2	Jak3
52381		Pou3f4													
52382		Tuba1													
52383		Gabre	Gad1	Gabra2	Gabrb3	Npy	Estra								
52384		Tyr													
52385		Cdh1													
52388		Trail													
52389	R	Catnb													
52391		Csfm	Csfmr														
52394		Msx2															
52395		Nes															
52396		Cdh1	Cdc42														
52402		Tcfap2a											Pax6	Mip			
52403	R	Npy	Lep	Lepr													
52406		Plau															
52407		Il10	Il4														
52409		Icam1															
52410		Nmbr	Brs3	Grpr													
52411		Grm7															
52413		Bax											Ntf3	Bdnf			
52414		Per											Per2				
52416		Mlr											Agt	Ace	Ren1	Agtr1a	Agtr1b
52417		Pcsk3	Pcsk6	Pcsk7	Bmp4												
52418		Lamc1															
52419		Gdf5																	
52422		cpdm	Krt1	Krt1-5	Krt1-10	Krt1-14	Krt1-16												
52423		Igh-C																	
52424		Scp2	Ppara																
52426		Cd98																	
52429		Mfge8																	
52434		Bax																	
52436		Atp2a1	Atp2a2										Pln						
52438		Fgfr3											Stat1	Stat5a	Stat5b	Cdkn1a	Cdkn2a	Cdkn2c	Cdkn2d
52439		Drpla																	
52440		Hdh																	
52441	R	Cenpa	Cenpb	Cenpc	Cenpe	Incenp													
52442	R	Cdkn1a																	
52443		Sncg																	
52446		Itga7											Itga5	Itgb1					
52447		Cav3																	
52448		Igh-J											Igh-D	Igh-V	Igh	Ihl											
52450		Tal1	Tal2																								
52451		Ncam											Cdh1	Cdh2													
52453		Ssq	shh																								
52454		Aqp1																									
52458		PLn	Atp2a3																								
52459		Cdkn1a	Cdkn2a	Prkm1									Cdk2	Cdk4													
52463		Gabra6																									
52469		Mllt2h																									
52472		Prlpa																									
52474		Cdc2a																									
52477		Lep	Lepr																							Lep<0b>	Lepr<db>
52478		Arg1											Il4														
52480		Gsta																									
52481		App																									
52496		hbd																									
52499		Far	lg																															
52502		Fcgr2b	H2	Col2a1																														
52503		Pgy2	Slc10a1																															
52507		Dmd																																
52509		Drd2	Kcnj6																															
52522	R	Pcsk1	Pcsk2	Pcsk3	Pcsk4	Pcsk6																												
52523		Igifbp																																
52524		Snap25bp-pending																																
52526		Ppp1r2-pending																																
52528		Lrf																																
52530		Rbpms																																
52531		Ldlb																																
52532		Zfpm2																																
52533		Mycs																																
52535		Heph																																
52536		Lats1																																
52537		Pkd1														
52537		Rps19														
52538		Ubce9-ps1	Ubce9-ps2	Ubce9-ps3												
52542		Agtr2														
52542		Gsn														
52548		Shh											Ptch	Ptch2	Gli	Gli2
52549		Th														
52550	R	Igfbp10	Fisp12													
52552		Cdkn1a	Cdkn1c	Myog												
52554		Wnt4				f										
52556		Hoxa5														
52557		Tgfbr2											Tgfb1	Tgfb2		
52558		Itga4	Itgav	Itgb1	Itgb3	Vcam1										
52560		Apc														
52561		mnd														
52563	R	Glut4														
52567		Scya21	plt																							
52568		Msh2																								
52569		Il2rg	Il7	Il7r																						
52571		Ddit1											Cebpa	Myc												
52572		Idd3	Il2	Fgf2																						
52574		Bax																								
52575		Crtl1																								
52575		Crtl1																								
52576		Pik3r1											Slc2a4													
52577		Rab3a	Rph3a																							
52581		Sycp1																								
52582		Ifng																								
52584		Mest																								
52585		Ecm1																								
52589		Trp53	Prkdc																							Prkdc<scid>
52592		Sod2											mt-Nd1	Hmbcl												Sod2<tm1Cje>
52607		Ebf											
52612		H2-K											
52615		Mmp3											
52616		Il6	Il6ra										
52621		Erbb	Cav										Cav2
52637		En1											
52663		Yy1	Gypa	Myc									
52724	R	Wnt1	Wnt2	Wnt3a	Wnt4	Wnt7a	Dvl	Axin	Gys3	Sdf5	Sfrp3		
52726		Tstap91a	Tstap35b										
52729		Ddit3											
52773		Il3											
52789		D2Mit51	D2Mit226	Gdf5									
52790	R	H19	Igf2	Ins2	Cd81	Mash2	Kcnq1	Cdkn1c	Impt1				
52793		Vegf											
52794		Edn3											
52798		Dok1	Loxl2	D6Mm5e									
52799	R	Myo7a	Myo15	Pou4f3	Myo6	Atp2b2	dn																				
52805		Cd48																									
52807		Tk1											Hprt														
52808	R	Igf2																									
52809		Fnld																									
52810		Ph	Kit	Pdgfra																						Ph<e>	Kit<W>
52811		Myo5a	Bmp5																								
52814		Xist																									
52815		Plk																									
52816		Vegf	Kdr	Flt1	Tie1	Tek	Trp53	Rb1																			
52817		Csfm																									
52818		Cd44	Apc	Tcf7l2																							
52819		Vegf																									
52820		Thbs1	Thbs2																								
52821		Il10																									
52823		Xce	Trp53																								
52825		Lgals1													
52827	R	Lif											Lifr		
52828	R	Gabra1	Lep	Tac1	Smst	Oxt	Lpc1	Gabra2	Gabra3	Gabra4	Gabra5	Gabra6			
52829		Thra	Thrb												
52831		Fatp	Ppara	Ppard	Pparg								Rxra		
52832		Tsn													
52833		Fbln1													
52837		Dst	Prph1										Nfl	Nfm	Nfh
52841		Il1b													
52847		Golga3													
52848		Ldh3													
52850		Itm2													
52851		Cded													
52853		Lp													
52854		Rasgrf1													
52855		Pcolce													
52857		Dach																																
52858		Lep	Cyp2e1	Cyp1a2																						Lep<ob>								
52859		Dcn	Dspg3	Lum	Mgf																													
52860	R	Pitx1	Pitx2	Pitx3																														
52862		Pkd1																																
52865		Tim																																
52866		Ada																																
52868	R	Rara	Rarb	Rarg	Rxra	Rxrb	Rxrg	Vdr	Rbp1																									
52869		Nsccn1																																
52875		Slc22a3																																
52878		D0H8S2298E																																
52879		Ap3b1																																
52880		Crth2-pending																																
52881		Il4																																
52884	R	App	Psen1	Psen2	Apoe																													
52892	R	Trp53	Cdkn1a																															
52893		Bcl2																																
52894	R	Igf2											Igf1																					
52895		Hsp25	Cbp1	Hsp70	Hsc70																													
52897		Tnf																																
52900		Staf	Trsp																															
52901		Estra																																
52903		Lep																								Lep<ob>								
52904		Agrp	Lep										Npy													Lep<ob>								
52905		Thrb											Myhca	Myhcb	Atp2a2																			
52906		Vip																																
52907		Pik3ca	Pik3cd										Mgf	Lif	Igf1	Tgfb1	Rps6kb1																	
52909		Gnrhr																																
52910		Zac1																																
52911		Vdr																																
52913		Il12a	Il12b										Il4																					
52914		Col2a1											Tcrb-4	Tcrb-8.1	Tcrb-12	Tcrb-16																		
52915		Tcra-V1	Tcrb-V4										Il12a	Il12b	Il18	tnf																		
52916		Il6st	Il6																															
52917		Tcra 	Tcrb	Tcrd	Tcrg																													
52921		Six3																																
52927		Muc1																																
52928		IL10	Gbp1	Mig									Ifng																Ifng<tm1Ts>					
52933		Cd38																																
52934		Pkcc	Gap43	Macs																														
52935		Fasn											Usf1	Usf2	Srebf1																			
52936		Msn											Rdx	Vil2																				
52937		Ahr																																
52938		Gnrh	Pou2f1																															
52939		Tcfe2a	Tcrg	Tcrd																														
52940		Tcra-V1	Tcrb-V4																															
52941		Tnf	Tnfrsf1a	Lta	Ltb	Blr1																												
52948		Carg1																																
52949		Carg2																																
52950		Gata3																																
52951		Ntf3																																
52952		Oprm																																
52958		Cdkn2b																																
52960		Bcl6																																
52965		Fyn	Dlgh4	Grin2a																														
52968		Daf1											Daf2																					
52969		Lep	Gcg										Lepr													Lep<ob>								
52973		Drd3																																
52975		Tfpi																																
52978	R	Kit	Mgf	Pou5f1									Il6st	gcd																				
52979	R	Zp1	Zp2	Zp3	Zp3r	Ftna	Ftnb																											
52980	R	Shh	Mash1	Pax3	Pax6	Pax7	Lhx3	Isl1	Isl2	Rest	Arix																							
52981	R	Shh	Fgf4	Fgf8	Fgf10	Gli	Gli2	Gli3	Bmp4																									
52982	R	Igf1	Mstn	Pdgfa	Cdkn1b	Cdkn2c																												
52983	R	Bcl2	Bcl2l	Bcl2l2	Bax								Apaf1	Casp8																				
52984	R	Efna1	Efna2	Efna3	Efna4	Efna5	Olfr17	Ocam																										
52985	R	Per	Per2	Per3	Timeless	Clock	Arntl																											
52986	R	Terc	Bcl2	kl																														
52988		Ret											Gdnf	Gfra1	Hoxb7																			
52989		Otx1	Otx2																															
52990		Egr2											Pou3f1																					
52991		Nkx2-5																																
52994	R	Rac1	Rac2	Cdc42	Arha	Arhb	Arh9																											
52995	R	Rac1	Rac2	Cdc42	Arha	Arhb	Arh9																											
53000		Osmr											Lifr	Lif																				
53006	R	Acox-pending	Ppara																															
53008		Vrl1																																
53010		Tcpm1																																
53011		Mmp2																																
53016		Xtrp2	Xtrp3																															
53017		Bmp7					
53019		Smst					
53049	R	Casp1	Casp2	Casp8	Casp11	Fadd	Apaf1
53051	R	Grl1					
53053		Cenpb					
53053		Cenpb					
53054	R	Mdm2					
53055	R	Trp53					
53056	R	Trp53					
53057		Scnn1b					
53058		Scnn1b					
53059		Znt3					
53060		Gad2					
53061		Chrm2					
53063		Ncoa1					
53065		Pten					
53068		Ldlr	Apoe																							
53069		Cbfa1																								
53070		Lep	Cyp2e1	Cyp4a10	Cyp4a14																					
53071		Il10	Scya3																							
53073		Egr1																								
53077		Dm15																								
53078		Aqp1	Aqp4																							
53079		Cola1																								Cola1<tm1Jae>
53080		Ggm2	Hexb																							
53080		Ggm2																								
53082		Ucp																								
53085		Efnb2	Ephb2	Ephb3									Efnb1	Ephb4												
53086	R	Api2	Api3	Api4	Bruce	Naip																				
53088		Ebaf	Leftb										iv	inv												
53091		Crkas	Raftk																							
53092		Igh																								
53093		Il7	Il7r													
53094	R	Relb														
53098	R	Dlx1	Dlx2	Msx1	Msx2	Pax9	Lef1	Gli2	Gli3	Bmp2	Bmp4	Fgf8	Shh	Fgf4	Fgf9	Pitx2
53101	R	Hdh														
53102	R	Cdh1														
53103		Itga1	Itgb1													
53105		Slc2a1	Slc2a4	Insr	Igf1r											
53106		Fcer1b														
53107		Il4														
53108		Aldor1	Fgfrp	Avdp												
53109		Itpr1	Ryr1	Ryr2												
53111		Myod1	Myf5													
53112		Pdeb														
53113		Egr1														
53114		Zfp161														
53118		Adprt1														
53119		Lep													
53120	R	Grl1													
53121		Pva													
53122		Lep											Ucp2	Ptgs2	Il6
53123		Bcl2											Catna	Catnb	Cdh1
53124		Aqp2													
53125		Pura	Calm										Mbp	Acrb	Npy
53127		Prnp	Nos1												
53127		Prtn3	Ela2												
53128		Hmox1													
53129		Hprt													
53130		Apoe													
53131		Psen1													
53131		Psen1													
53132		Psen1													
53132		Psen1													
53133		Hdh																																
53136		Cd8a	Cd8b																															
53139		Zfp148	Zfp148-ps1																															
53140		Acatn																																
53142		Ugcg																																
53144	R	Grp58	Tapbp	Psmb10	Lmp2	Lmp7	B2m	Canx	Calr																									
53145	R	H2-m3	H2-q1	H2-t10	Cd1d1	Cd1d2																												
53146	R	Ifng											Lmp2	Lmp7	psmb10	Psme1	Psme2																	
53147	R	Bcl6	Rag1	Rag2																														
53148	R	C1qbp	C1qa	C1qb	C1qc																													
53149	R	C1qa	Mbl1	Mbl2	Sftpa	Sftpd																												
53150	R	Sftpa	Sftpd																															
53151	R	Cd14	Lps	Lbp	Tlr4																													
53152	R	Tlr4	Myd88																															
53156		Mmp9	Timp2	Ret																														
53158	R	E2F1	Rb1																															
53159	R	Il2rg											Il2ra	Il4ra	Il7r	Il9r	Il15ra																	
53160		Nramp1																																
53161		Mitf																																
53162		Gp330																																
53195		Ier5																																
53202		Rs1h																																
53205		wr	mdf	pmn	Cntf	mdx	mdm																											
53207		Myo15																																
53216		Xpa																																
53219		sf																																
53220		Tcra	Tcrb	Tcrd	Tcrg																													
53221		H2-Aa	H2-Ab1										H2-Ea																					
53222		Abl																																
53223		Fas	Fadd																															
53225		Pecam																																
53225		Pecam																																
53226		Hlf																	
53228		ep	ru	pe	Lyst	gm	pa	coa	mu	le									
53230		Mt1	Mt2																
53238		Plau											Cd69	Itga4	Ifng	Il10	Il12a	Il12b	
53239	R	Il2	Tnfrsf5	Tnfsf5	Cd28														
53240	R	Il2																	
53241		Terc																	
53242		Myod1											Des	Myf5	Pea3	Myog	Myf6	Cdh15	Igf1
53243		Gnaq	Tbxa2r	Gna12	Gna13														
53244		Casp1																	
53246		Grbp																	
53247		Fech																	
53248	R	Tcp11																	
53249	R	Itga3	Itga5	Itga6	Itgav	Itgb1	Itgb3	Itgb5											
53250		G6pt1																	
53251		Fadd	Smpd1																
53252		Ap1g1													
53253		Htr3a													
53255		Mmp9													
53256		Ucp2	Lep												
53257		Star													
53258		Prkr													
53259		Enah	Pfn1												
53260		Itga3	Itgav												
53261		Nrtn											Gfra2		
53262	R	Gfra1	Gfra2	Nrtn	Gdnf										
53264		Tnfrsf1a	Ly55a	Cd69	Klrd1	Klra1	Cmv1	D6Mit108	D6Mit52	D6Mit194	D6Mit135	D6Mit3	D6Mit110	D6Mit25	D6Mit59
53265		H2-T1	Mog	H2-M4	H2-M5	H2-M6	Tctex4	Tctex5	Tctex6						
53266	R	Plp	Pdgfra	Gro1											
53267		Idb2											Lta	Ltb	
53270		Rxrb											Unr1	Rxra	
53271		Bdnf	Ntf5	Ntrk2											
53272		Tie1																																
53273		Nos2	Nos3																															
53277		p											Tyr	Tyrp1	Dct	Lamp1										p<un>	p<6H>	p<cp>						
53278		Trrp6																																
53281	R	Trail																																
53282		Fgf8											Pbx1	En1	En2																			
53284		Gfra2											Gfra1	Nrtn																				
53286		Dcamkl1																																
53288		Wdr1																																
53289		Madh5																																
53290		Cdkn1b																																
53292		Hgf	Met										Lbx1h	Pax3	Pax7																			
53292		Hgf	Met																															
53293		Madh5																																
53294		Bmp5	Bmp7										Wnt1	Fgf8	Wnt8b	Twist	Mylc2a	Pax3								se<GnJ>	Bmp7<m1Rob>							
53294		Bmp5	Bmp7																															
53296		Cebpa	Pparg										Insr	Irs1															
53298		Nrtn	Ret	Gfra2									Pdeb																Pdeb<rd1>
53300	R	Otx1	Otx2																										
53301		Ptafr																											
53303		Sur	Sur2	Kcnj11									Kcnj6																Kcnj6<wv>
53304		Junb											Mmp9	Flt1	Plau	Plf													
53305		Ncam																											
53306		Fas	Fasl																							Fas<lpr>	Fasl<gld>		
53307		Adprt1																											
53308		Nos3																											
53309		Apoe	Trp53																							Apoe<tm1Unc>	Trp53<tm1Bay>		
53310		Pitx1	Tbx4																										
53311		Bmp4																								Bmp4<tm1Blh>			
53312		Hnf3a											Gcg	Hnf3b	Hnf3g														
53313		Ski																											
53314		Myom1																											
53314		Myom1																								
53316		Bin1																								
53317		Shh	Ptch	Gli									Gli3													
53318		Bdnf	Lepr																							Lepr<db>
53319		Rel	Bcl2a1a																							
53323		Plau	Mmp11	Mmp2	Mmp9	Timp	Timp2	Timp3																		
53324		Madcam1	Tnf	Il10																						
53325		Csrp																								
53327		Cmkbr2																								
53328		Sod1																								
53330		Ftzf1											Cyp11a													
53347		Kpna1	Kpna2	Kpna3	Kpna4	Kpna5	Impnb																			
53348		Hsp105																								
53349		Sgne1	Pcsk2																							
53350		Terc																								
53354		Fpr1																								
53355		Kdr												
53358		Dbh												
53359		Gus-s												
53361		Pax6	L1cam											
53362		Rac2												
53363		Kcna1												
53364		wt1												
53365		Igf1	Igfbp4	Igf1r										
53366		Tgfb1												
53367		Npc1											Cav	Cal1h
53369		Scvr												
53370		Crebbp												
53372		Gja1												
53373		Gja3	Cryg											
53375		Gja6	Gja5											
53378		Gas2												
53379		Wnt3											Dvl2																					
53380		Bmp7											Pax6	Sfpr1																				
53381		Bst																																
53384		Azh																																
53385		Hsc70t																																
53387		Vil																																
53389		Hif1a																																
53390		Mttp																																
53391		Hsd11b2																																
53392		Myhca																																
53393		Selp																																
53395		Sod2																																
53396		Facc	Fas	Tnf																														
53397		Hey1	Hey2																															
53398		Otx1	Otx2																															
53399		Ctss																																
53400		Stat5a	Stat5b											
53401		Gja1	Gjb1											
53402		Dtn												
53403		Pou2f1												
53404		Herc2												
53405		Mtap5												
53406		Calb1												
53407		Hcrt											Lep	lepr
53408		Agtr2												
53409		Nhlh1												
53412		Ly94												
53418		Gab2												
53420		Msra 												
53424		Ephx2												
53495		Ptp4a1												
53498		Smrt-pending												
53499		Rev3l																								
53499		Rev3l																								
53501		Gpx4																								
53510		Madh3																								
53511		Dcn	Trp53																							
53512		Vpreb1																								
53513		Rel																								
53514		Sparc																								
53515		Hsp25																								
53516		Msh5																								
53518		Lp																								
53519		Tlr4																								
53521		Pltp																								
53540		Cbfa1											Ihh	Spp1	Col10a1											
53559		Atp7a																								Atp7a<Mo-vbr>
53565	R	Tnc																								
53566		Pctk1																								
53567		Mdm2	E2f1																							
53568		Tbxa2r																								
53569		Fcer2a																								
53570		Mmp2	Mmp9																							
53571		Bcl2																								
53572		Il12a	Il12b																							
53573		cpdm																								
53576		Hcph																								Hcph<ne>
53577		Ifng																								
53578		Itga1	Cd44	Icam1																						
53579		Prkdc																								
53580		Igf1																								
53581		Hfe	Nramp2																							
53582		Mdm2	Trp53																							
53583		Adprp																								
53584		Rela	Tnf																															
53585		Wt1																																
53586		Stat3																																
53588		Erabp																																
53589		Mdm2																																
53590		Apoe																																
53591		Ace	Agtr1a	Agtr1b	Agt																													
53593		Hdh																																
53595		Itpr1	Neurod2																															
53597		Il18																																
53598		jvs																																
53599		Krt1-12																																
53600		Terc																																
53601		Acrb2																																
53605		Ube2b																																
53607		Ldlr	Vldlr																															
53608		Scya2											
53609		Hba-a1	Hba-a2	Hbb-b1	Hbb-b2								
53611		Csfg											
53612		Il13											Scya11
53613		Apoe											
53615		Rxra	Rxrb	Rxrg	Rarb								
53616		Cd7											
53617		Il10											
53620		Cdk2											
53622		Ptgs2	Apc										
53626		Il6											
53629		Pdnp1											
53638		Tsk2											
53646		Ptgerep2											
53649		Scya2	Csfm	Cd36	Scya3								
53651		Gnas											
53654		Il1	Tnfrsf1a	Tnfrsf1b	
53658		T			
53659		Csfgm			
53665		Plp			
53676		Adra2c			
53679		Il6			
53680		Bdkrb2			
53681		Stat3			
53683		Aeg1	Aeg2	Tpx1	
53684		Axin	Ppp2ca		
53694		Ifng			
53697		Ggtp			
53698		Csfm			
53699		Oprk2	Oprm	Oprd1	Oprk1
53700		Hdh			
53711		Cckar			
53714		Jcam					
53718		Cd48					
53722		Lyst					
53729	R	Has1	Has2	Has3			
53731		Sod1					
53734		Pln					
53735		Kcne1					
53736	R	Csn	Scin	Capg	Fliiap1	Vil	Advil-pending
53737		Mash1	Prox1				
53738		Pdgfa					
53739		Fgf7					
53742		Cpe					
53743		Vav					
53748		Il10					
53749		Cd80	Cd86				
53750		Nfl					
53752	R	Apob																																
53753	R	Apob																																
53755		Pax5	Ets1																															
53756		Xpg																																
53757		Rpo2-1																																
53763		Wr																																
53765		Prkdc	G22p1	Xrcc5																														
53767	R	Cryg	Cat2	Cat3	ak																													
53771		Bmp5																																
53773		Pdnp1	Calc																															
53776		Hdh																																
53777		Ghr																																
53787		Prl																																
53792		Csfm																																
53797		Hdh																																
53799		Ctss																																
53800		App									
53801		Il4									
53804		Pmp22									
53822		Dmd									
53823		Gabrg2									
53827		Cyp1b1									
53828		F3	Planh1	Plat	Plau						
53831	R	Lep									
53833		Lep									
53837		Slc12a1									
53839		Il12a	Il12b	Apoe							
53840	R	Stat1	Stat2	Stat3	Stat4	Stat5a	Stat5b	Stat6	Jak1	Jak2	Jak3
53845		Galn	Gnrh								
53846		Ghrh									
53848		Myhca									
53855		Gap43									
53856		Sod1	
53858		hr	
53859		Epim	
53864		Stat5a	Stat5b
53864		Stat5a	Stat5b
53868	R	Cbfa1	
53872		Car2	
53880		Taf2a	
53881		Mocs2	
53886		Rce1	
53887		Prkg1	
53889		Pla2g1b	
53890		Eye1	Eye2
53891		Cd84	
53897		Tapbp	
53909		Ebaf	Leftb
53918		Cyp19	
53920		App	
53925		Nos2	
53927		Grm6	
53928		nmd	
53929		Mt1	Mt2
53931		Fisp12	
53932		Atm	Trp53
53933		Adcyap1r1	
53937		pcd	nr
53938		Cbfa1	
53939		Srb1	
53946		Fth	Ep300
53948		Madh3	
53952		Hcf2	
53954		Itpr1	
53966		Ccna1	Ccna2									
53967		Piga										
53969		Slc2a4										
53970	R	Tnfsf11										
53971		Stat3	Lep	Lepr								
53973		Lep										
53974		Folbp1										
53975		Ly57										
53989	R	Sox1	Sox2	Sox3	Sox4	Sox11	Sox5	Sox6	Sox13	Sox9	Sox10	Sop17
53990		Ncf1										
53993		Mpo										
54006		Colq										
54014		Bim										
54023		Smrt-pending										
54032	R	Sfpi1										
54033	R	Tbx6	Fgf4									
54034		Plp			
54035		B2m			
54036	R	Insr			
54037		Apoe	Ldlr		
54039	R	Timp	Timp2	Timp3	Timp4
54040	R	Sepp1	Sepw1		
54041	R	E2f1			
54042	R	Cdh1	Cdh2	Cdh3	
54043	R	Wt1			
54044	R	Ftnb			
54045		pcd	Grid2	Kcnj6	
54046		Epb7.2			
54047		Pli			
54048		Cdkn1a	Cdkn1b		
54049		Ets1	Cbfa2		
54050		Hist2			
54051		Apoe				
54052		Phex				
54053		Incenp				
54054		Pmp22				
54056		Tnf 				
54057		C2ta				
54058		Ikaros				
54060		Tcrb				
54061		Hoxd10	Hoxd11	Hoxd12	Hoxd13	Evx2
54062		Hoxa5				
54069		Fmod				
54070	R	ab	fsn	cpdm		
54072		Ptpn12	Tgfb1i1			
54073		Bmp2	Bmp4	Bmp7	Mash1	
54074		Bmp2	Bmp4	Bmp7		
54074		Raldh2	Rarb			
54077		Estra	
54078		Prkmk3	
54079		Maf	
54080		Ptpn11	
54081		Fbn1	
54082		Msh2	Dlb1
54083		Rb1	
54084		Olfr16	
54085		Cdkn1b	
54086		Psen1	
54087		Kcna1	
54088		Htr1b	
54089		Bdnf	
54090		Cel	
54091		Cel	
54092		Ryr1	
54096		Gba						
54098		Htr5a						
54099		Tnfrsf8						
54103	R	Rgs2	Rgs4	Rgs5	Rgs8	Rgs16		
54104		Pten						
54107		Trfr						
54108		Atm						
54109		Raldh2						
54110		Dmd						
54111	R	Itga6	Itgb4	Dst	Col17a1	Lama5		
54118	R	Nfkb1	Nfkb2	Rel	Rela	Chuk	Ikbkb	Ikbkg
54131		Vrl1						
54142		Mpz						
54145		pcd						
54147		Grl1						
54149	R	Brca1						
54152		Mbp	Mobp		
54161		Col2a1			
54166	R	App	Psen1		
54169		Adora2a			
54170		Tnfrsf1a	Tnfrsf1b		
54171		Trp53			
54173	R	Hand1	Hand2		
54178		Ntf3	Ntrk1	Ntrk2	Ntrk3
54182		Ncoa1			
54189		Ankhzn			
54192		Apc	Catnb	Bcl2	
54194	R	Notch1	Notch2	Notch3	Notch4
54195		Fas	Fasl		
54198		Nkx2-3			
54199	R	Epha1	Ephb1	Efna1	Efnb1
54200		Mef2a	Mef2b	Mef2c	Mef2d
54215		WNt1	Estra																															
54216		Tnf																																
54217		Tnf	Casp3																															
54226		Xrcc1																																
54234		Inpp1																																
54235		Pcp2																																
54238		Psap																																
54241		Cry1	Cry2																															
54242	R	Pgy1	Pgy3																															
54245	R	Maoa	Maob																															
54246	R	Gjb2	Gjb1	Gja4	Gja5	Gja1	Gja3	Gja8																										
54247	R	Kcnj11																																
